Date,Reach,Sentiment
18-Jan-2023 05:16PM,0,Neutral
18-Jan-2023 05:13PM,0,Not Rated
18-Jan-2023 04:57PM,0,Neutral
18-Jan-2023 04:54PM,0,Not Rated
18-Jan-2023 04:52PM,9,Neutral
18-Jan-2023 04:47PM,0,Positive
18-Jan-2023 04:41PM,0,Neutral
18-Jan-2023 04:40PM,0,Neutral
18-Jan-2023 04:37PM,204,Negative
18-Jan-2023 04:35PM,0,Neutral
18-Jan-2023 04:31PM,0,Neutral
18-Jan-2023 04:26PM,0,Neutral
18-Jan-2023 04:25PM,0,Neutral
18-Jan-2023 04:19PM,716461,Positive
18-Jan-2023 04:15PM,0,Not Rated
18-Jan-2023 04:15PM,77929,Negative
18-Jan-2023 04:15PM,0,Neutral
18-Jan-2023 04:12PM,7,Neutral
18-Jan-2023 04:02PM,2,Positive
18-Jan-2023 03:49PM,46908586,Positive
18-Jan-2023 03:46PM,260,Negative
18-Jan-2023 03:42PM,0,Positive
18-Jan-2023 03:42PM,0,Positive
18-Jan-2023 03:41PM,0,Neutral
18-Jan-2023 03:38PM,0,Neutral
18-Jan-2023 03:34PM,0,Not Rated
18-Jan-2023 03:32PM,0,Positive
18-Jan-2023 03:29PM,0,Positive
18-Jan-2023 03:27PM,50869,Neutral
18-Jan-2023 03:26PM,0,Positive
18-Jan-2023 03:25PM,0,Not Rated
18-Jan-2023 03:09PM,3010,Neutral
18-Jan-2023 02:43PM,221353,Neutral
18-Jan-2023 02:43PM,0,Not Rated
18-Jan-2023 02:40PM,125,Neutral
18-Jan-2023 02:36PM,231,Neutral
18-Jan-2023 02:21PM,0,Neutral
18-Jan-2023 02:19PM,0,Neutral
18-Jan-2023 02:18PM,515,Positive
18-Jan-2023 02:15PM,435,Neutral
18-Jan-2023 02:08PM,263538,Neutral
18-Jan-2023 01:59PM,57,Positive
18-Jan-2023 01:56PM,0,Neutral
18-Jan-2023 01:56PM,0,Positive
18-Jan-2023 01:56PM,0,Positive
18-Jan-2023 01:55PM,0,Neutral
18-Jan-2023 01:55PM,0,Neutral
18-Jan-2023 01:55PM,0,Neutral
18-Jan-2023 01:52PM,1721,Neutral
18-Jan-2023 01:47PM,0,Positive
18-Jan-2023 01:38PM,0,Not Rated
18-Jan-2023 01:38PM,0,Not Rated
18-Jan-2023 01:32PM,0,Neutral
18-Jan-2023 01:25PM,0,Neutral
18-Jan-2023 01:19PM,0,Positive
18-Jan-2023 01:11PM,3,Negative
18-Jan-2023 01:07PM,0,Neutral
18-Jan-2023 01:04PM,0,Not Rated
18-Jan-2023 12:57PM,3677,Neutral
18-Jan-2023 12:56PM,0,Positive
18-Jan-2023 12:56PM,0,Neutral
18-Jan-2023 12:44PM,123543,Negative
18-Jan-2023 12:33PM,0,Positive
18-Jan-2023 12:28PM,0,Neutral
18-Jan-2023 12:23PM,0,Neutral
18-Jan-2023 12:23PM,0,Neutral
18-Jan-2023 12:14PM,348320,Positive
18-Jan-2023 12:12PM,426,Neutral
18-Jan-2023 12:04PM,0,Positive
18-Jan-2023 12:03PM,0,Not Rated
18-Jan-2023 11:59AM,0,Positive
18-Jan-2023 11:47AM,633,Neutral
18-Jan-2023 11:47AM,0,Positive
18-Jan-2023 11:40AM,1,Neutral
18-Jan-2023 11:39AM,4841,Neutral
18-Jan-2023 11:33AM,0,Positive
18-Jan-2023 11:31AM,0,Not Rated
18-Jan-2023 11:30AM,0,Positive
18-Jan-2023 11:22AM,0,Positive
18-Jan-2023 11:18AM,0,Positive
18-Jan-2023 11:18AM,17894,Neutral
18-Jan-2023 11:15AM,0,Not Rated
18-Jan-2023 11:05AM,348304,Positive
18-Jan-2023 11:01AM,0,Not Rated
18-Jan-2023 11:00AM,0,Not Rated
18-Jan-2023 10:59AM,0,Negative
18-Jan-2023 10:52AM,5609,Positive
18-Jan-2023 10:44AM,64,Positive
18-Jan-2023 10:41AM,64,Positive
18-Jan-2023 10:32AM,0,Not Rated
18-Jan-2023 10:32AM,0,Not Rated
18-Jan-2023 10:17AM,0,Neutral
18-Jan-2023 10:16AM,0,Positive
18-Jan-2023 10:08AM,192,Neutral
18-Jan-2023 10:02AM,0,Not Rated
18-Jan-2023 09:45AM,0,Not Rated
18-Jan-2023 09:40AM,613,Neutral
18-Jan-2023 09:31AM,0,Positive
18-Jan-2023 09:27AM,0,Neutral
18-Jan-2023 09:00AM,0,Not Rated
18-Jan-2023 09:00AM,0,Not Rated
18-Jan-2023 08:51AM,18355,Neutral
18-Jan-2023 08:50AM,2829,Positive
18-Jan-2023 08:22AM,0,Not Rated
18-Jan-2023 07:33AM,0,Not Rated
18-Jan-2023 07:27AM,0,Not Rated
18-Jan-2023 06:25AM,0,Positive
18-Jan-2023 05:30AM,0,Neutral
18-Jan-2023 03:32AM,0,Positive
18-Jan-2023 03:32AM,0,Positive
18-Jan-2023 03:22AM,0,Positive
18-Jan-2023 03:22AM,0,Positive
18-Jan-2023 03:22AM,0,Positive
18-Jan-2023 03:22AM,0,Positive
18-Jan-2023 03:15AM,16185088,Positive
18-Jan-2023 03:03AM,0,Neutral
18-Jan-2023 02:30AM,1128,Neutral
18-Jan-2023 01:43AM,3,Neutral
18-Jan-2023 01:39AM,119307,Positive
18-Jan-2023 12:39AM,0,Not Rated
18-Jan-2023 12:29AM,0,Not Rated
17-Jan-2023 11:36PM,0,Neutral
17-Jan-2023 11:30PM,174,Positive
17-Jan-2023 11:05PM,197,Neutral
17-Jan-2023 11:02PM,0,Not Rated
17-Jan-2023 10:35PM,0,Not Rated
17-Jan-2023 10:29PM,0,Not Rated
17-Jan-2023 10:27PM,0,Not Rated
17-Jan-2023 10:20PM,2550602,Neutral
17-Jan-2023 10:17PM,74,Neutral
17-Jan-2023 10:11PM,1834797,Neutral
17-Jan-2023 10:02PM,615309,Positive
17-Jan-2023 09:56PM,0,Neutral
17-Jan-2023 09:56PM,0,Neutral
17-Jan-2023 09:56PM,0,Neutral
17-Jan-2023 09:55PM,118914,Neutral
17-Jan-2023 09:37PM,0,Positive
17-Jan-2023 09:32PM,1965141,Neutral
17-Jan-2023 09:30PM,156,Neutral
17-Jan-2023 09:07PM,0,Neutral
17-Jan-2023 08:49PM,0,Not Rated
17-Jan-2023 08:35PM,0,Not Rated
17-Jan-2023 08:28PM,13,Neutral
17-Jan-2023 08:11PM,0,Neutral
17-Jan-2023 08:00PM,0,Not Rated
17-Jan-2023 07:53PM,8997,Neutral
17-Jan-2023 07:51PM,0,Neutral
17-Jan-2023 07:34PM,0,Not Rated
17-Jan-2023 07:28PM,1,Neutral
17-Jan-2023 07:24PM,0,Not Rated
17-Jan-2023 07:21PM,0,Neutral
17-Jan-2023 07:17PM,3072813,Positive
17-Jan-2023 07:00PM,0,Not Rated
17-Jan-2023 07:00PM,0,Not Rated
17-Jan-2023 06:45PM,0,Not Rated
17-Jan-2023 06:36PM,65,Positive
17-Jan-2023 06:33PM,120,Positive
17-Jan-2023 06:02PM,0,Not Rated
17-Jan-2023 06:00PM,0,Not Rated
17-Jan-2023 06:00PM,0,Not Rated
17-Jan-2023 05:57PM,0,Not Rated
17-Jan-2023 05:55PM,77929,Neutral
17-Jan-2023 05:45PM,0,Not Rated
17-Jan-2023 05:40PM,3261,Positive
17-Jan-2023 05:40PM,0,Neutral
17-Jan-2023 05:34PM,41,Neutral
17-Jan-2023 05:26PM,0,Not Rated
17-Jan-2023 05:18PM,615309,Neutral
17-Jan-2023 05:04PM,0,Negative
17-Jan-2023 04:52PM,66,Neutral
17-Jan-2023 04:27PM,0,Not Rated
17-Jan-2023 04:18PM,0,Not Rated
17-Jan-2023 04:13PM,32970,Positive
17-Jan-2023 04:09PM,0,Not Rated
17-Jan-2023 04:05PM,2809,Neutral
17-Jan-2023 03:39PM,0,Neutral
17-Jan-2023 03:36PM,420,Negative
17-Jan-2023 03:34PM,0,Not Rated
17-Jan-2023 03:31PM,0,Not Rated
17-Jan-2023 03:23PM,0,Neutral
17-Jan-2023 03:14PM,0,Not Rated
17-Jan-2023 03:11PM,101,Neutral
17-Jan-2023 03:08PM,21,Neutral
17-Jan-2023 03:06PM,0,Neutral
17-Jan-2023 02:58PM,0,Not Rated
17-Jan-2023 02:57PM,571,Neutral
17-Jan-2023 02:43PM,0,Neutral
17-Jan-2023 02:33PM,0,Positive
17-Jan-2023 02:30PM,0,Not Rated
17-Jan-2023 02:20PM,9473,Neutral
17-Jan-2023 02:16PM,0,Not Rated
17-Jan-2023 02:14PM,46,Neutral
17-Jan-2023 01:42PM,0,Not Rated
17-Jan-2023 01:31PM,0,Not Rated
17-Jan-2023 01:31PM,4333,Neutral
17-Jan-2023 01:28PM,69201,Neutral
17-Jan-2023 01:17PM,0,Neutral
17-Jan-2023 01:10PM,0,Not Rated
17-Jan-2023 01:09PM,0,Not Rated
17-Jan-2023 01:01PM,0,Positive
17-Jan-2023 12:57PM,0,Neutral
17-Jan-2023 12:51PM,5480,Neutral
17-Jan-2023 12:50PM,0,Positive
17-Jan-2023 12:44PM,0,Not Rated
17-Jan-2023 12:38PM,0,Not Rated
17-Jan-2023 12:35PM,0,Positive
17-Jan-2023 12:29PM,633,Neutral
17-Jan-2023 12:27PM,0,Positive
17-Jan-2023 12:23PM,0,Neutral
17-Jan-2023 12:21PM,0,Neutral
17-Jan-2023 12:21PM,0,Neutral
17-Jan-2023 12:21PM,0,Neutral
17-Jan-2023 12:12PM,6,Neutral
17-Jan-2023 12:07PM,0,Positive
17-Jan-2023 12:04PM,91,Positive
17-Jan-2023 12:03PM,0,Positive
17-Jan-2023 12:00PM,0,Positive
17-Jan-2023 11:53AM,971,Positive
17-Jan-2023 11:50AM,291482,Positive
17-Jan-2023 11:48AM,0,Positive
17-Jan-2023 11:41AM,0,Positive
17-Jan-2023 11:39AM,129,Positive
17-Jan-2023 11:37AM,0,Neutral
17-Jan-2023 11:31AM,0,Positive
17-Jan-2023 11:30AM,0,Not Rated
17-Jan-2023 11:02AM,0,Negative
17-Jan-2023 10:56AM,3020223,Neutral
17-Jan-2023 10:51AM,18,Negative
17-Jan-2023 10:37AM,47535080,Neutral
17-Jan-2023 10:06AM,16185088,Positive
17-Jan-2023 09:53AM,115103,Neutral
17-Jan-2023 09:50AM,10126891,Positive
17-Jan-2023 09:44AM,0,Neutral
17-Jan-2023 09:42AM,165,Positive
17-Jan-2023 09:42AM,9938802,Neutral
17-Jan-2023 09:38AM,0,Not Rated
17-Jan-2023 09:31AM,0,Neutral
17-Jan-2023 09:21AM,0,Negative
17-Jan-2023 09:18AM,0,Not Rated
17-Jan-2023 09:02AM,16185088,Positive
17-Jan-2023 08:55AM,25,Neutral
17-Jan-2023 08:47AM,49,Neutral
17-Jan-2023 08:45AM,175361,Neutral
17-Jan-2023 08:29AM,0,Not Rated
17-Jan-2023 08:24AM,0,Not Rated
17-Jan-2023 08:21AM,0,Neutral
17-Jan-2023 08:11AM,211,Positive
17-Jan-2023 08:09AM,0,Not Rated
17-Jan-2023 08:07AM,0,Neutral
17-Jan-2023 07:58AM,0,Neutral
17-Jan-2023 07:58AM,0,Not Rated
17-Jan-2023 07:57AM,0,Not Rated
17-Jan-2023 07:55AM,56233,Positive
17-Jan-2023 07:55AM,0,Not Rated
17-Jan-2023 07:52AM,0,Not Rated
17-Jan-2023 07:51AM,313307,Neutral
17-Jan-2023 07:48AM,0,Neutral
17-Jan-2023 07:34AM,0,Not Rated
17-Jan-2023 07:25AM,0,Positive
17-Jan-2023 07:00AM,0,Not Rated
17-Jan-2023 06:39AM,0,Neutral
17-Jan-2023 06:30AM,0,Not Rated
17-Jan-2023 06:23AM,0,Neutral
17-Jan-2023 06:00AM,0,Not Rated
17-Jan-2023 03:41AM,65337,Neutral
16-Jan-2023 11:44PM,13,Neutral
16-Jan-2023 11:33PM,0,Not Rated
16-Jan-2023 11:15PM,75,Positive
16-Jan-2023 10:47PM,0,Neutral
16-Jan-2023 10:41PM,0,Neutral
16-Jan-2023 10:33PM,0,Not Rated
16-Jan-2023 10:17PM,0,Not Rated
16-Jan-2023 10:08PM,87,Neutral
16-Jan-2023 09:51PM,10938,Positive
16-Jan-2023 09:48PM,203,Positive
16-Jan-2023 09:20PM,70,Positive
16-Jan-2023 09:01PM,358,Positive
16-Jan-2023 09:01PM,0,Not Rated
16-Jan-2023 09:00PM,0,Not Rated
16-Jan-2023 08:54PM,2,Negative
16-Jan-2023 08:39PM,1389,Positive
16-Jan-2023 08:28PM,0,Neutral
16-Jan-2023 08:27PM,68,Neutral
16-Jan-2023 08:26PM,0,Neutral
16-Jan-2023 08:22PM,0,Not Rated
16-Jan-2023 08:21PM,0,Neutral
16-Jan-2023 08:14PM,0,Neutral
16-Jan-2023 08:10PM,0,Positive
16-Jan-2023 08:08PM,117,Positive
16-Jan-2023 08:05PM,35,Positive
16-Jan-2023 08:03PM,313307,Positive
16-Jan-2023 08:00PM,0,Not Rated
16-Jan-2023 07:59PM,677,Negative
16-Jan-2023 07:57PM,687,Neutral
16-Jan-2023 07:43PM,0,Neutral
16-Jan-2023 07:43PM,0,Neutral
16-Jan-2023 07:32PM,0,Neutral
16-Jan-2023 07:32PM,0,Neutral
16-Jan-2023 07:32PM,50311,Neutral
16-Jan-2023 07:30PM,244,Positive
16-Jan-2023 07:22PM,0,Positive
16-Jan-2023 07:11PM,0,Not Rated
16-Jan-2023 07:05PM,0,Positive
16-Jan-2023 07:01PM,0,Neutral
16-Jan-2023 06:57PM,348055,Neutral
16-Jan-2023 06:27PM,9744,Positive
16-Jan-2023 06:21PM,0,Neutral
16-Jan-2023 06:07PM,90,Neutral
16-Jan-2023 06:04PM,286,Positive
16-Jan-2023 05:52PM,7,Neutral
16-Jan-2023 05:44PM,26,Positive
16-Jan-2023 05:39PM,0,Positive
16-Jan-2023 05:37PM,1,Neutral
16-Jan-2023 05:32PM,0,Not Rated
16-Jan-2023 05:29PM,6,Negative
16-Jan-2023 05:28PM,61,Positive
16-Jan-2023 05:24PM,205842,Positive
16-Jan-2023 05:22PM,0,Not Rated
16-Jan-2023 05:18PM,1642,Neutral
16-Jan-2023 05:09PM,0,Neutral
16-Jan-2023 05:06PM,0,Not Rated
16-Jan-2023 04:51PM,664,Neutral
16-Jan-2023 04:23PM,313307,Positive
16-Jan-2023 04:14PM,4111,Neutral
16-Jan-2023 04:11PM,0,Not Rated
16-Jan-2023 04:02PM,60,Positive
16-Jan-2023 03:53PM,1502,Positive
16-Jan-2023 03:46PM,442,Positive
16-Jan-2023 03:43PM,201,Positive
16-Jan-2023 03:38PM,460,Positive
16-Jan-2023 03:38PM,1261801,Neutral
16-Jan-2023 03:34PM,0,Not Rated
16-Jan-2023 03:32PM,312,Positive
16-Jan-2023 02:57PM,0,Not Rated
16-Jan-2023 02:17PM,2482120,Neutral
16-Jan-2023 02:08PM,1461,Positive
16-Jan-2023 01:59PM,44,Positive
16-Jan-2023 01:54PM,274,Positive
16-Jan-2023 01:51PM,2,Neutral
16-Jan-2023 01:36PM,167,Positive
16-Jan-2023 01:25PM,91,Positive
16-Jan-2023 01:08PM,30,Positive
16-Jan-2023 01:03PM,687,Positive
16-Jan-2023 12:48PM,92818,Neutral
16-Jan-2023 12:33PM,511,Positive
16-Jan-2023 12:33PM,12,Neutral
16-Jan-2023 12:26PM,0,Not Rated
16-Jan-2023 12:03PM,1139,Positive
16-Jan-2023 12:00PM,0,Not Rated
16-Jan-2023 11:53AM,13877,Positive
16-Jan-2023 11:52AM,77,Positive
16-Jan-2023 11:50AM,5,Positive
16-Jan-2023 11:44AM,5445,Neutral
16-Jan-2023 11:43AM,0,Not Rated
16-Jan-2023 11:31AM,716461,Positive
16-Jan-2023 11:26AM,71,Positive
16-Jan-2023 11:22AM,116,Positive
16-Jan-2023 11:15AM,58,Positive
16-Jan-2023 11:11AM,317,Positive
16-Jan-2023 11:10AM,20,Positive
16-Jan-2023 11:03AM,0,Neutral
16-Jan-2023 11:02AM,720,Positive
16-Jan-2023 11:00AM,0,Neutral
16-Jan-2023 10:59AM,159,Positive
16-Jan-2023 10:51AM,0,Neutral
16-Jan-2023 10:48AM,220,Positive
16-Jan-2023 10:32AM,26,Positive
16-Jan-2023 10:32AM,200,Positive
16-Jan-2023 10:16AM,1324,Positive
16-Jan-2023 10:14AM,57,Positive
16-Jan-2023 10:13AM,1188,Neutral
16-Jan-2023 10:11AM,3742,Positive
16-Jan-2023 10:11AM,173,Positive
16-Jan-2023 10:10AM,0,Neutral
16-Jan-2023 10:10AM,8295627,Neutral
16-Jan-2023 10:08AM,123253,Positive
16-Jan-2023 10:07AM,27,Positive
16-Jan-2023 10:02AM,110,Positive
16-Jan-2023 10:01AM,0,Positive
16-Jan-2023 10:00AM,41191,Positive
16-Jan-2023 09:57AM,126,Neutral
16-Jan-2023 09:46AM,317,Positive
16-Jan-2023 09:37AM,781,Positive
16-Jan-2023 09:24AM,52,Positive
16-Jan-2023 09:16AM,37,Positive
16-Jan-2023 09:06AM,1348,Neutral
16-Jan-2023 09:02AM,323,Positive
16-Jan-2023 09:01AM,86,Positive
16-Jan-2023 08:55AM,0,Neutral
16-Jan-2023 08:54AM,988,Positive
16-Jan-2023 08:41AM,0,Neutral
16-Jan-2023 08:40AM,0,Positive
16-Jan-2023 08:32AM,481,Neutral
16-Jan-2023 08:23AM,0,Neutral
16-Jan-2023 08:12AM,2,Positive
16-Jan-2023 08:08AM,0,Not Rated
16-Jan-2023 08:06AM,957,Neutral
16-Jan-2023 08:05AM,210,Positive
16-Jan-2023 07:41AM,0,Not Rated
16-Jan-2023 07:37AM,1316,Positive
16-Jan-2023 07:36AM,418,Positive
16-Jan-2023 07:08AM,25,Positive
16-Jan-2023 06:54AM,85,Positive
16-Jan-2023 06:33AM,0,Neutral
16-Jan-2023 06:01AM,0,Neutral
16-Jan-2023 05:30AM,0,Neutral
16-Jan-2023 05:11AM,3245309,Neutral
16-Jan-2023 05:09AM,3788,Neutral
16-Jan-2023 05:00AM,879930,Positive
16-Jan-2023 04:46AM,16185088,Positive
16-Jan-2023 02:42AM,76,Neutral
16-Jan-2023 02:03AM,59,Positive
16-Jan-2023 01:25AM,64,Positive
15-Jan-2023 11:56PM,17705,Neutral
15-Jan-2023 11:54PM,3895,Positive
15-Jan-2023 10:42PM,1396,Positive
15-Jan-2023 10:38PM,1136,Positive
15-Jan-2023 10:25PM,138,Positive
15-Jan-2023 10:01PM,0,Not Rated
15-Jan-2023 09:49PM,0,Not Rated
15-Jan-2023 09:46PM,0,Not Rated
15-Jan-2023 09:36PM,303319,Positive
15-Jan-2023 09:30PM,0,Neutral
15-Jan-2023 09:10PM,77929,Neutral
15-Jan-2023 09:10PM,1195161,Neutral
15-Jan-2023 09:10PM,25999949,Neutral
15-Jan-2023 09:10PM,45900888,Neutral
15-Jan-2023 08:55PM,12,Neutral
15-Jan-2023 08:49PM,45537,Positive
15-Jan-2023 08:44PM,0,Positive
15-Jan-2023 08:39PM,1224,Positive
15-Jan-2023 08:05PM,0,Neutral
15-Jan-2023 07:41PM,65337,Neutral
15-Jan-2023 06:51PM,534,Positive
15-Jan-2023 06:50PM,0,Not Rated
15-Jan-2023 06:48PM,479,Positive
15-Jan-2023 06:37PM,808,Positive
15-Jan-2023 06:32PM,181,Neutral
15-Jan-2023 06:31PM,105,Neutral
15-Jan-2023 06:31PM,1355,Neutral
15-Jan-2023 06:28PM,119,Positive
15-Jan-2023 06:27PM,484,Positive
15-Jan-2023 06:23PM,4,Positive
15-Jan-2023 06:21PM,8560914,Positive
15-Jan-2023 06:21PM,0,Not Rated
15-Jan-2023 06:05PM,0,Not Rated
15-Jan-2023 06:00PM,0,Not Rated
15-Jan-2023 05:45PM,170,Positive
15-Jan-2023 05:43PM,0,Neutral
15-Jan-2023 05:43PM,9265,Neutral
15-Jan-2023 05:41PM,1053,Positive
15-Jan-2023 05:39PM,132,Positive
15-Jan-2023 05:35PM,10018,Positive
15-Jan-2023 05:20PM,0,Not Rated
15-Jan-2023 05:19PM,0,Positive
15-Jan-2023 05:04PM,0,Neutral
15-Jan-2023 04:52PM,0,Not Rated
15-Jan-2023 04:48PM,0,Neutral
15-Jan-2023 04:36PM,146,Positive
15-Jan-2023 04:35PM,109,Positive
15-Jan-2023 04:35PM,1069,Positive
15-Jan-2023 04:34PM,616,Positive
15-Jan-2023 04:34PM,586,Positive
15-Jan-2023 04:33PM,0,Not Rated
15-Jan-2023 04:14PM,0,Not Rated
15-Jan-2023 03:30PM,0,Not Rated
15-Jan-2023 03:29PM,157,Negative
15-Jan-2023 03:23PM,0,Neutral
15-Jan-2023 03:22PM,0,Not Rated
15-Jan-2023 03:12PM,108,Positive
15-Jan-2023 03:11PM,0,Positive
15-Jan-2023 03:11PM,87284,Positive
15-Jan-2023 02:50PM,421,Neutral
15-Jan-2023 02:48PM,1034,Positive
15-Jan-2023 02:47PM,528,Positive
15-Jan-2023 02:46PM,901,Positive
15-Jan-2023 02:46PM,1164,Neutral
15-Jan-2023 02:45PM,105,Neutral
15-Jan-2023 02:45PM,1035,Positive
15-Jan-2023 02:45PM,558,Positive
15-Jan-2023 02:10PM,38,Neutral
15-Jan-2023 01:47PM,0,Neutral
15-Jan-2023 01:36PM,1251,Positive
15-Jan-2023 01:35PM,393,Positive
15-Jan-2023 01:32PM,1898,Neutral
15-Jan-2023 01:31PM,760,Positive
15-Jan-2023 01:31PM,1205,Positive
15-Jan-2023 01:29PM,10005,Positive
15-Jan-2023 01:15PM,198,Neutral
15-Jan-2023 01:04PM,0,Not Rated
15-Jan-2023 12:58PM,0,Neutral
15-Jan-2023 12:58PM,0,Neutral
15-Jan-2023 12:49PM,0,Not Rated
15-Jan-2023 12:44PM,0,Neutral
15-Jan-2023 12:44PM,879930,Positive
15-Jan-2023 12:33PM,0,Positive
15-Jan-2023 12:30PM,383,Positive
15-Jan-2023 12:27PM,314,Neutral
15-Jan-2023 11:44AM,0,Neutral
15-Jan-2023 11:15AM,876,Neutral
15-Jan-2023 11:07AM,287462,Positive
15-Jan-2023 11:06AM,0,Neutral
15-Jan-2023 11:00AM,66,Positive
15-Jan-2023 10:33AM,28937069,Neutral
15-Jan-2023 10:19AM,30,Neutral
15-Jan-2023 09:41AM,16185088,Positive
15-Jan-2023 09:23AM,0,Not Rated
15-Jan-2023 09:06AM,1575,Neutral
15-Jan-2023 08:13AM,19827,Neutral
15-Jan-2023 07:37AM,0,Neutral
15-Jan-2023 07:32AM,86958,Positive
15-Jan-2023 07:17AM,5908054,Neutral
15-Jan-2023 06:37AM,775364,Neutral
15-Jan-2023 06:37AM,21824,Neutral
15-Jan-2023 06:35AM,0,Neutral
15-Jan-2023 06:32AM,0,Not Rated
15-Jan-2023 06:30AM,0,Neutral
15-Jan-2023 06:29AM,16185088,Neutral
15-Jan-2023 05:30AM,7155318,Neutral
15-Jan-2023 04:29AM,65337,Neutral
15-Jan-2023 04:10AM,221353,Neutral
15-Jan-2023 03:22AM,573,Neutral
15-Jan-2023 12:30AM,12046,Neutral
15-Jan-2023 12:27AM,58,Neutral
14-Jan-2023 11:55PM,514,Neutral
14-Jan-2023 10:46PM,15,Neutral
14-Jan-2023 10:33PM,4,Neutral
14-Jan-2023 10:05PM,7954,Neutral
14-Jan-2023 09:17PM,14,Neutral
14-Jan-2023 08:50PM,209,Neutral
14-Jan-2023 08:06PM,43,Neutral
14-Jan-2023 08:03PM,2917573,Neutral
14-Jan-2023 07:50PM,227174,Neutral
14-Jan-2023 07:36PM,28,Neutral
14-Jan-2023 07:30PM,0,Neutral
14-Jan-2023 07:25PM,12064,Neutral
14-Jan-2023 07:24PM,32970,Positive
14-Jan-2023 07:23PM,461,Neutral
14-Jan-2023 07:21PM,274897,Neutral
14-Jan-2023 06:50PM,0,Negative
14-Jan-2023 06:50PM,0,Neutral
14-Jan-2023 06:21PM,5822,Neutral
14-Jan-2023 06:20PM,16185088,Neutral
14-Jan-2023 06:05PM,3,Neutral
14-Jan-2023 05:25PM,0,Neutral
14-Jan-2023 05:25PM,40394,Positive
14-Jan-2023 05:18PM,1540,Positive
14-Jan-2023 04:58PM,0,Negative
14-Jan-2023 03:32PM,65337,Positive
14-Jan-2023 03:28PM,32834,Negative
14-Jan-2023 03:05PM,1,Negative
14-Jan-2023 02:26PM,6351345,Positive
14-Jan-2023 01:34PM,206,Positive
14-Jan-2023 01:24PM,8241,Neutral
14-Jan-2023 01:08PM,12,Positive
14-Jan-2023 01:02PM,1064,Neutral
14-Jan-2023 12:31PM,3677,Neutral
14-Jan-2023 12:13PM,24182136,Positive
14-Jan-2023 12:13PM,1569,Neutral
14-Jan-2023 12:09PM,32970,Neutral
14-Jan-2023 12:05PM,10126891,Positive
14-Jan-2023 11:51AM,128,Positive
14-Jan-2023 11:44AM,0,Positive
14-Jan-2023 11:37AM,831,Positive
14-Jan-2023 11:33AM,926,Neutral
14-Jan-2023 11:20AM,749,Neutral
14-Jan-2023 11:13AM,0,Positive
14-Jan-2023 10:52AM,2409,Positive
14-Jan-2023 10:25AM,0,Positive
14-Jan-2023 10:16AM,0,Positive
14-Jan-2023 08:08AM,11765,Neutral
14-Jan-2023 08:04AM,1,Negative
14-Jan-2023 07:22AM,17894,Neutral
14-Jan-2023 05:30AM,11743698,Positive
14-Jan-2023 05:28AM,0,Positive
14-Jan-2023 05:14AM,0,Neutral
14-Jan-2023 04:54AM,0,Not Rated
14-Jan-2023 04:32AM,0,Positive
14-Jan-2023 04:32AM,0,Positive
14-Jan-2023 04:32AM,0,Positive
14-Jan-2023 04:32AM,0,Positive
14-Jan-2023 04:30AM,0,Neutral
14-Jan-2023 03:46AM,2,Neutral
14-Jan-2023 03:06AM,876,Negative
14-Jan-2023 02:51AM,218,Positive
14-Jan-2023 02:39AM,0,Not Rated
14-Jan-2023 02:25AM,0,Neutral
14-Jan-2023 02:16AM,0,Positive
14-Jan-2023 02:04AM,0,Neutral
14-Jan-2023 12:18AM,0,Positive
14-Jan-2023 12:00AM,0,Not Rated
13-Jan-2023 11:47PM,289072,Neutral
13-Jan-2023 11:38PM,268,Neutral
13-Jan-2023 11:21PM,4179,Neutral
13-Jan-2023 11:18PM,7438703,Neutral
13-Jan-2023 11:16PM,0,Neutral
13-Jan-2023 11:11PM,696991,Neutral
13-Jan-2023 11:10PM,59,Neutral
13-Jan-2023 10:27PM,0,Neutral
13-Jan-2023 10:17PM,5078,Negative
13-Jan-2023 10:13PM,221,Positive
13-Jan-2023 10:12PM,3583,Neutral
13-Jan-2023 10:10PM,20,Neutral
13-Jan-2023 10:03PM,0,Not Rated
13-Jan-2023 09:54PM,684,Neutral
13-Jan-2023 09:54PM,550,Positive
13-Jan-2023 09:53PM,714,Neutral
13-Jan-2023 09:53PM,710,Positive
13-Jan-2023 09:51PM,715,Positive
13-Jan-2023 09:50PM,679,Positive
13-Jan-2023 09:50PM,265,Positive
13-Jan-2023 09:50PM,861,Positive
13-Jan-2023 09:40PM,0,Not Rated
13-Jan-2023 09:36PM,0,Neutral
13-Jan-2023 09:31PM,389986,Positive
13-Jan-2023 09:25PM,0,Not Rated
13-Jan-2023 09:22PM,36674,Negative
13-Jan-2023 09:21PM,0,Not Rated
13-Jan-2023 09:17PM,351,Negative
13-Jan-2023 08:58PM,347602,Positive
13-Jan-2023 08:57PM,41,Positive
13-Jan-2023 08:57PM,963,Neutral
13-Jan-2023 08:46PM,0,Neutral
13-Jan-2023 08:36PM,196,Neutral
13-Jan-2023 08:36PM,1457,Neutral
13-Jan-2023 08:35PM,0,Neutral
13-Jan-2023 08:35PM,0,Not Rated
13-Jan-2023 08:33PM,399,Positive
13-Jan-2023 08:33PM,1098,Positive
13-Jan-2023 08:32PM,521,Positive
13-Jan-2023 08:31PM,112,Positive
13-Jan-2023 08:30PM,92,Positive
13-Jan-2023 08:30PM,121,Positive
